Year,Round,Institute,Branch,Category,Domicile,OpeningRank,ClosingRank,BranchSeats,TotalSeats,TotalCandidates
2024,R1_Upgrade,MITS,MAC,UR/X/F,Y,189413,355595,14,129,1415110
2024,R1_Upgrade,MITS,MAC,UR/X/OP,AI,109534,148474,6,129,1415110
2024,R1_Upgrade,MITS,MAC,UR/X/OP,Y,107937,440917,59,129,1415110
2024,R1_Upgrade,MITS,MECH,EWS,Y,210892,1269151,15,46,1415110
2024,R1_Upgrade,MITS,MECH,FW/OP,Y,311621,417765,6,46,1415110
2024,R1_Upgrade,MITS,MECH,UR/X/F,Y,529204,637419,3,46,1415110
2024,R1_Upgrade,MITS,MECH,UR/X/OP,AI,196024,262740,6,46,1415110
2024,R1_Upgrade,MITS,MECH,UR/X/OP,Y,191778,1187081,16,46,1415110
2024,R2,MITS,AI,EWS,Y,162385,162385,1,25,1415110
2024,R2,MITS,AI,SC/X/OP,Y,385902,1039790,11,25,1415110
2024,R2,MITS,AI,UR/X/F,Y,136770,208396,3,25,1415110
2024,R2,MITS,AI,UR/X/OP,AI,149111,149111,1,25,1415110
2024,R2,MITS,AI,UR/X/OP,Y,132715,174772,9,25,1415110
2024,R2,MITS,AIAIDS,EWS,Y,142036,146030,2,29,1415110
2024,R2,MITS,AIAIDS,SC/X/OP,Y,399700,1043208,13,29,1415110
2024,R2,MITS,AIAIDS,UR/X/F,Y,152052,187749,3,29,1415110
2024,R2,MITS,AIAIDS,UR/X/OP,Y,96478,146755,6,29,1415110
2024,R2,MITS,AIAIDS,UR/X/OP,AI,113413,152571,3,29,1415110
2024,R2,MITS,AIAIDS,FW/OP,Y,107471,130376,2,29,1415110
2024,R2,MITS,AIML,EWS,Y,162682,162682,1,23,1415110
2024,R2,MITS,AIML,SC/X/OP,Y,252497,741734,6,23,1415110
2024,R2,MITS,AIML,UR/X/F,Y,147312,186377,4,23,1415110
2024,R2,MITS,AIML,UR/X/OP,AI,144053,146580,2,23,1415110
2024,R2,MITS,AIML,UR/X/OP,Y,128632,172629,9,23,1415110
2024,R2,MITS,AIML,FW/OP,Y,84705,84705,1,23,1415110
2024,R2,MITS,CE,EWS,Y,296351,880817,9,55,1415110
2024,R2,MITS,CE,UR/S/OP,Y,746143,746143,1,55,1415110
2024,R2,MITS,CE,UR/X/F,Y,444375,1117166,8,55,1415110
2024,R2,MITS,CE,UR/X/OP,AI,217459,454861,5,55,1415110
2024,R2,MITS,CE,UR/X/OP,Y,342166,1385159,31,55,1415110
2024,R2,MITS,CE,FW/OP,Y,256431,256431,1,55,1415110
2024,R2,MITS,CHEM,EWS,Y,922310,1277523,4,20,1415110
2024,R2,MITS,CHEM,UR/X/F,Y,310644,1125682,6,20,1415110
2024,R2,MITS,CHEM,UR/X/OP,AI,428021,519969,3,20,1415110
2024,R2,MITS,CHEM,UR/X/OP,Y,374585,1324872,7,20,1415110
2024,R2,MITS,CSBS,EWS,Y,180962,205911,4,25,1415110
2024,R2,MITS,CSBS,OBC/X/OP,Y,152772,194898,4,25,1415110
2024,R2,MITS,CSBS,SC/X/OP,Y,708685,1340361,8,25,1415110
2024,R2,MITS,CSBS,UR/X/F,Y,144591,197573,3,25,1415110
2024,R2,MITS,CSBS,UR/X/OP,Y,102669,144635,3,25,1415110
2024,R2,MITS,CSBS,UR/X/OP,AI,1333359,155295,3,25,1415110
2024,R2,MITS,CSD,EWS,Y,134116,134116,1,17,1415110
2024,R2,MITS,CSD,SC/X/OP,Y,483450,800396,9,17,1415110
2024,R2,MITS,CSD,UR/X/OP,AI,116793,135154,2,17,1415110
2024,R2,MITS,CSD,UR/X/OP,Y,100335,137584,5,17,1415110
2024,R2,MITS,CSE,EWS,Y,56528,99849,7,41,1415110
2024,R2,MITS,CSE,OBC/H/F,Y,1256421,1256421,1,41,1415110
2024,R2,MITS,CSE,OBC/X/OP,Y,100029,100029,1,41,1415110
2024,R2,MITS,CSE,SC/X/OP,Y,298417,303682,2,41,1415110
2024,R2,MITS,CSE,ST/X/F,Y,1209249,1209249,1,41,1415110
2024,R2,MITS,CSE,ST/X/OP,Y,410231,1250523,7,41,1415110
2024,R2,MITS,CSE,UR/FF/OP,Y,243622,243622,1,41,1415110
2024,R2,MITS,CSE,UR/X/F,Y,104120,117941,4,41,1415110
2024,R2,MITS,CSE,UR/X/OP,AI,80510,91320,4,41,1415110
2024,R2,MITS,CSE,UR/X/OP,Y,60448,92144,10,41,1415110
2024,R2,MITS,CSE,FW/OP,Y,72810,78995,3,41,1415110
2024,R2,MITS,EE,EWS,Y,232152,366567,5,72,1415110
2024,R2,MITS,EE,OBC/X/F,Y,544967,655581,4,72,1415110
2024,R2,MITS,EE,OBC/X/OP,Y,522296,1344317,16,72,1415110
2024,R2,MITS,EE,SC/X/F,Y,892362,892362,1,72,1415110
2024,R2,MITS,EE,SC/X/OP,Y,788948,788948,1,72,1415110
2024,R2,MITS,EE,UR/X/OP,AI,148833,244824,6,72,1415110
2024,R2,MITS,EE,UR/X/OP,Y,194537,518466,34,72,1415110
2024,R2,MITS,EE,FW/OP,Y,212482,256168,5,72,1415110
2024,R2,MITS,EEIOT,EWS,Y,261943,321020,4,38,1415110
2024,R2,MITS,EEIOT,OBC/X/OP,Y,570806,1007158,4,38,1415110
2024,R2,MITS,EEIOT,UR/X/F,Y,370489,371964,2,38,1415110
2024,R2,MITS,EEIOT,UR/X/OP,AI,232583,267994,3,38,1415110
2024,R2,MITS,EEIOT,UR/X/OP,Y,308445,545914,23,38,1415110
2024,R2,MITS,EEIOT,FW/OP,Y,330493,334813,2,38,1415110
2024,R2,MITS,ECE,EWS,Y,266125,273011,2,44,1415110
2024,R2,MITS,ECE,OBC/X/OP,Y,460860,1320833,19,44,1415110
2024,R2,MITS,ECE,UR/X/OP,AI,103708,203732,5,44,1415110
2024,R2,MITS,ECE,UR/X/OP,Y,242609,343598,17,44,1415110
2024,R2,MITS,ECE,FW/OP,Y,180586,180586,1,44,1415110
2024,R2,MITS,ET,EWS,Y,231497,279367,5,63,1415110
2024,R2,MITS,ET,OBC/X/OP,Y,286525,448530,21,63,1415110
2024,R2,MITS,ET,SC/X/OP,Y,415428,1223127,5,63,1415110
2024,R2,MITS,ET,UR/S/OP,Y,281966,528248,2,63,1415110
2024,R2,MITS,ET,UR/X/F,Y,237307,359488,10,63,1415110
2024,R2,MITS,ET,UR/X/OP,AI,183809,211811,5,63,1415110
2024,R2,MITS,ET,UR/X/OP,Y,142277,265374,15,63,1415110
2024,R2,MITS,IT,EWS,Y,114765,122986,3,49,1415110
2024,R2,MITS,IT,SC/X/OP,Y,352421,630751,19,49,1415110
2024,R2,MITS,IT,UR/S/OP,Y,203570,203570,1,49,1415110
2024,R2,MITS,IT,UR/X/F,Y,127073,164053,5,49,1415110
2024,R2,MITS,IT,UR/X/OP,AI,95566,130048,6,49,1415110
2024,R2,MITS,IT,UR/X/OP,Y,104289,136833,14,49,1415110
2024,R2,MITS,IT,FW/OP,Y,101221,101221,1,49,1415110
2024,R2,MITS,ITAIAR,OBC/X/OP,Y,207888,246762,9,19,1415110
2024,R2,MITS,ITAIAR,SC/X/OP,Y,1099381,1099381,1,19,1415110
2024,R2,MITS,ITAIAR,UR/X/F,Y,184122,186164,2,19,1415110
2024,R2,MITS,ITAIAR,UR/X/OP,Y,107937,176275,5,19,1415110
2024,R2,MITS,ITAIAR,UR/X/OP,AI,100949,180970,2,19,1415110
2024,R2,MITS,ITIOT,EWS,Y,157177,199641,3,24,1415110
2024,R2,MITS,ITIOT,OBC/X/OP,Y,224106,258091,5,24,1415110
2024,R2,MITS,ITIOT,SC/X/OP,Y,641705,1136649,2,24,1415110
2024,R2,MITS,ITIOT,UR/X/F,Y,189338,198527,2,24,1415110
2024,R2,MITS,ITIOT,UR/X/OP,AI,173507,187729,3,24,1415110
2024,R2,MITS,ITIOT,UR/X/OP,Y,142020,210404,8,24,1415110
2024,R2,MITS,ITIOT,FW/OP,Y,161556,161556,1,24,1415110
2024,R2,MITS,MAC,EWS,Y,220647,252607,5,42,1415110
2024,R2,MITS,MAC,OBC/X/OP,Y,134816,944825,29,42,1415110
2024,R2,MITS,MAC,SC/X/OP,Y,805923,1274108,2,42,1415110
2024,R2,MITS,MAC,UR/X/OP,AI,178779,205018,5,42,1415110
2024,R2,MITS,MAC,FW/OP,Y,136976,136976,1,42,1415110
2024,R2,MITS,MECH,EWS,Y,477158,787224,9,76,1415110
2024,R2,MITS,MECH,UR/X/F,Y,592322,967297,10,76,1415110
2024,R2,MITS,MECH,UR/X/OP,AI,242263,406691,5,76,1415110
2024,R2,MITS,MECH,UR/X/OP,Y,428793,1387842,49,76,1415110
2024,R2,MITS,MECH,FW/OP,Y,271731,395499,3,76,1415110
2024,INTERNAL,MITS,AI,EWS,Y,168799,184612,4,35,1415110
2024,INTERNAL,MITS,AI,OBC/X/OP,Y,247396,257191,2,35,1415110
2024,INTERNAL,MITS,AI,OBC/X/OP,Y,228038,304609,8,35,1415110
2024,INTERNAL,MITS,AI,SC/X/OP,Y,481705,481705,1,35,1415110
2024,INTERNAL,MITS,AI,SC/X/OP,Y,947208,947208,1,35,1415110
2024,INTERNAL,MITS,AI,UR/S/OP,Y,203570,203570,1,35,1415110
2024,INTERNAL,MITS,AI,UR/X/F,Y,176376,176376,1,35,1415110
2024,INTERNAL,MITS,AI,UR/X/F,Y,220976,223167,2,35,1415110
2024,INTERNAL,MITS,AI,UR/X/OP,Y,186150,193179,2,35,1415110
2024,INTERNAL,MITS,AI,UR/X/OP,Y,189776,210892,10,35,1415110
2024,INTERNAL,MITS,AI,UR/X/OP,AI,172949,212231,3,35,1415110
2024,INTERNAL,MITS,AIAIDS,EWS,Y,146030,146030,1,31,1415110
2024,INTERNAL,MITS,AIAIDS,EWS,Y,117646,163663,2,31,1415110
2024,INTERNAL,MITS,AIAIDS,OBC/X/OP,Y,167519,224702,4,31,1415110
2024,INTERNAL,MITS,AIAIDS,OBC/X/OP,Y,191236,230407,4,31,1415110
2024,INTERNAL,MITS,AIAIDS,SC/X/OP,Y,473487,638306,3,31,1415110
2024,INTERNAL,MITS,AIAIDS,SC/X/OP,Y,721588,815659,2,31,1415110
2024,INTERNAL,MITS,AIAIDS,UR/NCC/OP,Y,729288,729288,1,31,1415110
2024,INTERNAL,MITS,AIAIDS,UR/X/F,Y,161676,161676,1,31,1415110
2024,INTERNAL,MITS,AIAIDS,UR/X/F,Y,193029,193029,1,31,1415110
2024,INTERNAL,MITS,AIAIDS,UR/X/OP,Y,135560,165620,3,31,1415110
2024,INTERNAL,MITS,AIAIDS,UR/X/OP,Y,140389,171216,6,31,1415110
2024,INTERNAL,MITS,AIAIDS,UR/X/OP,AI,142604,189137,3,31,1415110
2024,INTERNAL,MITS,AIML,EWS,Y,142199,142199,1,33,1415110
2024,INTERNAL,MITS,AIML,EWS,Y,140957,148389,2,33,1415110
2024,INTERNAL,MITS,AIML,OBC/X/OP,Y,233633,235709,2,33,1415110
2024,INTERNAL,MITS,AIML,OBC/X/OP,Y,210435,277453,6,33,1415110
2024,INTERNAL,MITS,AIML,SC/X/OP,Y,688487,1130818,4,33,1415110
2024,INTERNAL,MITS,AIML,UR/NCC/OP,Y,640820,640820,1,33,1415110
2024,INTERNAL,MITS,AIML,UR/X/F,Y,164879,177996,2,33,1415110
2024,INTERNAL,MITS,AIML,UR/X/F,Y,149910,196187,4,33,1415110
2024,INTERNAL,MITS,AIML,UR/X/OP,AI,129237,149111,2,33,1415110
2024,INTERNAL,MITS,AIML,UR/X/OP,Y,159530,170987,4,33,1415110
2024,INTERNAL,MITS,AIML,UR/X/OP,Y,154678,190742,5,33,1415110
2024,INTERNAL,MITS,CE,EWS,Y,726303,927341,4,19,1415110
2024,INTERNAL,MITS,CE,OBC/X/OP,Y,890000,890000,1,19,1415110
2024,INTERNAL,MITS,CE,UR/S/OP,Y,746143,746143,1,19,1415110
2024,INTERNAL,MITS,CE,UR/X/F,Y,824619,824619,1,19,1415110
2024,INTERNAL,MITS,CE,UR/X/OP,Y,422912,878247,3,19,1415110
2024,INTERNAL,MITS,CE,UR/X/OP,Y,448870,1154466,4,19,1415110
2024,INTERNAL,MITS,CE,UR/X/OP,Y,2,113,3,19,1415110
2024,INTERNAL,MITS,CE,UR/X/OP,Y,102,119,2,19,1415110
2024,INTERNAL,MITS,CHEM,UR/X/F,Y,903514,941793,2,9,1415110
2024,INTERNAL,MITS,CHEM,UR/X/OP,Y,610152,1133314,5,9,1415110
2024,INTERNAL,MITS,CHEM,UR/X/OP,Y,5,198,2,9,1415110
2024,INTERNAL,MITS,CSBS,EWS,Y,157177,174583,2,43,1415110
2024,INTERNAL,MITS,CSBS,EWS,Y,151188,198047,3,43,1415110
2024,INTERNAL,MITS,CSBS,OBC/S/OP,Y,749903,749903,1,43,1415110
2024,INTERNAL,MITS,CSBS,OBC/X/OP,Y,214119,342749,12,43,1415110
2024,INTERNAL,MITS,CSBS,OBC/X/OP,Y,249851,412116,3,43,1415110
2024,INTERNAL,MITS,CSBS,SC/X/F,Y,604935,604935,1,43,1415110
2024,INTERNAL,MITS,CSBS,SC/X/OP,Y,804749,804749,1,43,1415110
2024,INTERNAL,MITS,CSBS,SC/X/OP,Y,909364,909364,1,43,1415110
2024,INTERNAL,MITS,CSBS,UR/S/OP,Y,973171,973171,1,43,1415110
2024,INTERNAL,MITS,CSBS,UR/X/F,Y,197573,197573,1,43,1415110
2024,INTERNAL,MITS,CSBS,UR/X/F,Y,215575,240461,4,43,1415110
2024,INTERNAL,MITS,CSBS,UR/X/OP,Y,141476,194824,4,43,1415110
2024,INTERNAL,MITS,CSBS,UR/X/OP,AI,172791,200468,3,43,1415110
2024,INTERNAL,MITS,CSBS,UR/X/OP,Y,178757,204818,6,43,1415110
2024,INTERNAL,MITS,CSD,EWS,Y,107202,138585,4,44,1415110
2024,INTERNAL,MITS,CSD,OBC/X/F,Y,219286,219286,1,44,1415110
2024,INTERNAL,MITS,CSD,OBC/X/OP,Y,158464,209466,6,44,1415110
2024,INTERNAL,MITS,CSD,OBC/X/OP,Y,189127,259174,8,44,1415110
2024,INTERNAL,MITS,CSD,SC/X/F,Y,660231,660231,1,44,1415110
2024,INTERNAL,MITS,CSD,SC/X/OP,Y,986658,986658,1,44,1415110
2024,INTERNAL,MITS,CSD,SC/X/OP,Y,774439,1171501,4,44,1415110
2024,INTERNAL,MITS,CSD,UR/S/F,Y,505747,505747,1,44,1415110
2024,INTERNAL,MITS,CSD,UR/X/F,Y,125792,162903,3,44,1415110
2024,INTERNAL,MITS,CSD,UR/X/F,Y,144591,163043,2,44,1415110
2024,INTERNAL,MITS,CSD,UR/X/OP,Y,122007,137405,3,44,1415110
2024,INTERNAL,MITS,CSD,UR/X/OP,AI,143904,147051,2,44,1415110
2024,INTERNAL,MITS,CSD,UR/X/OP,Y,105906,154440,8,44,1415110
2024,INTERNAL,MITS,CSE,EWS,Y,91041,91041,1,17,1415110
2024,INTERNAL,MITS,CSE,OBC/X/OP,Y,103949,103949,1,17,1415110
2024,INTERNAL,MITS,CSE,SC/X/OP,Y,259560,442489,7,17,1415110
2024,INTERNAL,MITS,CSE,UR/X/F,Y,97561,112010,3,17,1415110
2024,INTERNAL,MITS,CSE,UR/X/OP,Y,88328,103504,3,17,1415110
2024,INTERNAL,MITS,CSE,UR/X/OP,AI,97878,104289,2,17,1415110
2024,INTERNAL,MITS,EE,EWS,Y,384594,520856,2,32,1415110
2024,INTERNAL,MITS,EE,EWS,Y,610829,610829,1,32,1415110
2024,INTERNAL,MITS,EE,EWS,Y,9,9,1,32,1415110
2024,INTERNAL,MITS,EE,OBC/X/F,Y,655581,655581,1,32,1415110
2024,INTERNAL,MITS,EE,OBC/X/OP,Y,826296,826296,1,32,1415110
2024,INTERNAL,MITS,EE,UR/X/F,Y,303618,927440,3,32,1415110
2024,INTERNAL,MITS,EE,UR/X/OP,Y,448431,1056013,6,32,1415110
2024,INTERNAL,MITS,EE,UR/X/OP,Y,389287,1085065,14,32,1415110
2024,INTERNAL,MITS,EE,UR/X/OP,Y,174,326,3,32,1415110
2024,INTERNAL,MITS,EEIOT,EWS,Y,741695,929738,3,16,1415110
2024,INTERNAL,MITS,EEIOT,UR/X/F,Y,371964,371964,1,16,1415110
2024,INTERNAL,MITS,EEIOT,UR/X/F,Y,350094,654729,3,16,1415110
2024,INTERNAL,MITS,EEIOT,UR/X/OP,Y,558841,1017732,3,16,1415110
2024,INTERNAL,MITS,EEIOT,UR/X/OP,Y,347171,1330677,6,16,1415110
2024,INTERNAL,MITS,ECE,EWS,Y,338718,401657,6,83,1415110
2024,INTERNAL,MITS,ECE,EWS,Y,338175,958108,7,83,1415110
2024,INTERNAL,MITS,ECE,OBC/X/OP,Y,582933,930311,6,83,1415110
2024,INTERNAL,MITS,ECE,UR/S/OP,Y,1311927,1311927,1,83,1415110
2024,INTERNAL,MITS,ECE,UR/X/F,Y,422806,508870,4,83,1415110
2024,INTERNAL,MITS,ECE,UR/X/F,Y,591324,991084,3,83,1415110
2024,INTERNAL,MITS,ECE,UR/X/OP,AI,224870,428021,3,83,1415110
2024,INTERNAL,MITS,ECE,UR/X/OP,Y,253204,859699,25,83,1415110
2024,INTERNAL,MITS,ECE,UR/X/OP,Y,319036,1339691,23,83,1415110
2024,INTERNAL,MITS,ECE,UR/X/OP,Y,3,234,5,83,1415110
2024,INTERNAL,MITS,ET,EWS,Y,214916,270761,5,100,1415110
2024,INTERNAL,MITS,ET,EWS,Y,212519,339852,6,100,1415110
2024,INTERNAL,MITS,ET,OBC/X/F,Y,555402,555402,1,100,1415110
2024,INTERNAL,MITS,ET,OBC/X/OP,Y,257638,1264856,16,100,1415110
2024,INTERNAL,MITS,ET,OBC/X/OP,Y,679720,1344177,14,100,1415110
2024,INTERNAL,MITS,ET,UR/S/F,Y,456767,456767,1,100,1415110
2024,INTERNAL,MITS,ET,UR/X/F,Y,237307,323850,4,100,1415110
2024,INTERNAL,MITS,ET,UR/X/F,Y,362639,654514,8,100,1415110
2024,INTERNAL,MITS,ET,UR/X/OP,AI,211811,211811,1,100,1415110
2024,INTERNAL,MITS,ET,UR/X/OP,Y,184786,316461,10,100,1415110
2024,INTERNAL,MITS,ET,UR/X/OP,Y,262917,666489,30,100,1415110
2024,INTERNAL,MITS,ET,UR/X/OP,AI,461813,683387,4,100,1415110
2024,INTERNAL,MITS,IT,EWS,Y,114765,134080,7,106,1415110
2024,INTERNAL,MITS,IT,EWS,Y,136520,136520,1,106,1415110
2024,INTERNAL,MITS,IT,OBC/X/F,Y,156139,193739,3,106,1415110
2024,INTERNAL,MITS,IT,OBC/X/F,Y,210717,210717,1,106,1415110
2024,INTERNAL,MITS,IT,OBC/X/OP,Y,141968,174425,5,106,1415110
2024,INTERNAL,MITS,IT,OBC/X/OP,Y,115881,176116,9,106,1415110
2024,INTERNAL,MITS,IT,SC/NCC/OP,Y,702814,702814,1,106,1415110
2024,INTERNAL,MITS,IT,SC/X/OP,Y,461600,1053554,15,106,1415110
2024,INTERNAL,MITS,IT,SC/X/OP,Y,467462,1200467,11,106,1415110
2024,INTERNAL,MITS,IT,UR/NCC/OP,Y,154127,154127,1,106,1415110
2024,INTERNAL,MITS,IT,UR/S/OP,Y,281966,281966,1,106,1415110
2024,INTERNAL,MITS,IT,UR/S/OP,Y,271434,441688,2,106,1415110
2024,INTERNAL,MITS,IT,UR/X/F,Y,137499,150223,3,106,1415110
2024,INTERNAL,MITS,IT,UR/X/F,Y,112724,164053,8,106,1415110
2024,INTERNAL,MITS,IT,UR/X/OP,AI,108558,123254,2,106,1415110
2024,INTERNAL,MITS,IT,UR/X/OP,Y,105693,136833,26,106,1415110
2024,INTERNAL,MITS,IT,UR/X/OP,Y,115189,137584,7,106,1415110
2024,INTERNAL,MITS,IT,UR/X/OP,AI,121613,142115,3,106,1415110
2024,INTERNAL,MITS,ITAIAR,EWS,Y,199641,210404,2,43,1415110
2024,INTERNAL,MITS,ITAIAR,EWS,Y,198197,218543,2,43,1415110
2024,INTERNAL,MITS,ITAIAR,OBC/X/F,Y,283796,283796,1,43,1415110
2024,INTERNAL,MITS,ITAIAR,OBC/X/OP,Y,267853,325542,4,43,1415110
2024,INTERNAL,MITS,ITAIAR,OBC/X/OP,Y,232509,511333,13,43,1415110
2024,INTERNAL,MITS,ITAIAR,UR/X/F,Y,206530,223815,2,43,1415110
2024,INTERNAL,MITS,ITAIAR,UR/X/F,Y,243438,243479,2,43,1415110
2024,INTERNAL,MITS,ITAIAR,UR/X/OP,AI,124700,124700,1,43,1415110
2024,INTERNAL,MITS,ITAIAR,UR/X/OP,Y,148724,226890,7,43,1415110
2024,INTERNAL,MITS,ITAIAR,UR/X/OP,Y,163475,247361,8,43,1415110
2024,INTERNAL,MITS,ITAIAR,UR/X/OP,AI,251623,251623,1,43,1415110
2024,INTERNAL,MITS,ITIOT,EWS,Y,216528,216528,1,60,1415110
2024,INTERNAL,MITS,ITIOT,EWS,Y,252607,273296,6,60,1415110
2024,INTERNAL,MITS,ITIOT,OBC/X/F,Y,546003,546003,1,60,1415110
2024,INTERNAL,MITS,ITIOT,OBC/X/OP,Y,224106,499239,12,60,1415110
2024,INTERNAL,MITS,ITIOT,OBC/X/OP,Y,299581,499606,13,60,1415110
2024,INTERNAL,MITS,ITIOT,UR/X/F,Y,228517,246680,4,60,1415110
2024,INTERNAL,MITS,ITIOT,UR/X/F,Y,242033,300992,2,60,1415110
2024,INTERNAL,MITS,ITIOT,UR/X/OP,Y,202530,249385,5,60,1415110
2024,INTERNAL,MITS,ITIOT,UR/X/OP,Y,181857,292841,13,60,1415110
2024,INTERNAL,MITS,ITIOT,UR/X/OP,AI,262740,299648,3,60,1415110
2024,INTERNAL,MITS,MAC,EWS,Y,172331,252959,5,100,1415110
2024,INTERNAL,MITS,MAC,EWS,Y,289122,336182,5,100,1415110
2024,INTERNAL,MITS,MAC,OBC/S/OP,Y,471116,471116,1,100,1415110
2024,INTERNAL,MITS,MAC,OBC/X/F,Y,579848,620680,2,100,1415110
2024,INTERNAL,MITS,MAC,OBC/X/OP,Y,399743,1025673,16,100,1415110
2024,INTERNAL,MITS,MAC,OBC/X/OP,Y,604640,1320833,12,100,1415110
2024,INTERNAL,MITS,MAC,UR/S/OP,Y,1070879,1070879,1,100,1415110
2024,INTERNAL,MITS,MAC,UR/X/F,Y,256437,355595,8,100,1415110
2024,INTERNAL,MITS,MAC,UR/X/F,Y,366567,370489,2,100,1415110
2024,INTERNAL,MITS,MAC,UR/X/OP,Y,178567,439316,23,100,1415110
2024,INTERNAL,MITS,MAC,UR/X/OP,Y,235876,474637,20,100,1415110
2024,INTERNAL,MITS,MAC,UR/X/OP,AI,244824,517665,5,100,1415110
2024,INTERNAL,MITS,MECH,EWS,Y,735544,735544,1,17,1415110
2024,INTERNAL,MITS,MECH,EWS,Y,922310,922310,1,17,1415110
2024,INTERNAL,MITS,MECH,OBC/X/OP,Y,524911,524911,1,17,1415110
2024,INTERNAL,MITS,MECH,UR/X/F,Y,801450,838660,2,17,1415110
2024,INTERNAL,MITS,MECH,UR/X/OP,Y,773745,841273,2,17,1415110
2024,INTERNAL,MITS,MECH,UR/X/OP,Y,772706,1146809,8,17,1415110
2024,INTERNAL,MITS,MECH,UR/X/OP,Y,34,324,2,17,1415110
2025,R1,MITS,AI,EWS,Y,95097,152587,15,156,1475103
2025,R1,MITS,AI,FW/OP,Y,100318,139998,6,156,1475103
2025,R1,MITS,AI,OBC/S/OP,Y,244548,244548,1,156,1475103
2025,R1,MITS,AI,OBC/X/F,Y,195359,229877,5,156,1475103
2025,R1,MITS,AI,OBC/X/OP,Y,175630,201925,14,156,1475103
2025,R1,MITS,AI,SC/X/F,Y,464326,1263453,7,156,1475103
2025,R1,MITS,AI,SC/X/OP,Y,379453,1346491,42,156,1475103
2025,R1,MITS,AI,ST/X/F,Y,655654,1406891,2,156,1475103
2025,R1,MITS,AI,ST/X/OP,Y,1173135,1173135,1,156,1475103
2025,R1,MITS,AI,UR/S/OP,Y,338540,376319,3,156,1475103
2025,R1,MITS,AI,UR/X/F,Y,141914,188707,14,156,1475103
2025,R1,MITS,AI,UR/X/OP,AI,79034,93141,6,156,1475103
2025,R1,MITS,AI,UR/X/OP,Y,95269,173866,40,156,1475103
2025,R1,MITS,AIAIDS,EWS,Y,117425,142040,7,78,1475103
2025,R1,MITS,AIAIDS,FW/OP,Y,66346,111190,3,78,1475103
2025,R1,MITS,AIAIDS,OBC/X/F,Y,184866,188746,2,78,1475103
2025,R1,MITS,AIAIDS,OBC/X/OP,Y,157486,169819,8,78,1475103
2025,R1,MITS,AIAIDS,SC/X/F,Y,210335,539698,2,78,1475103
2025,R1,MITS,AIAIDS,SC/X/OP,Y,237452,771077,23,78,1475103
2025,R1,MITS,AIAIDS,ST/X/OP,Y,1037583,1037583,1,78,1475103
2025,R1,MITS,AIAIDS,UR/S/F,Y,663352,663352,1,78,1475103
2025,R1,MITS,AIAIDS,UR/S/OP,Y,152664,152664,1,78,1475103
2025,R1,MITS,AIAIDS,UR/X/F,Y,71496,160864,7,78,1475103
2025,R1,MITS,AIAIDS,UR/X/OP,AI,82788,87075,3,78,1475103
2025,R1,MITS,AIAIDS,UR/X/OP,Y,67288,147723,20,78,1475103
2025,R1,MITS,AIML,EWS,Y,64561,140215,7,,1475103
2025,R1,MITS,AIML,FW/OP,Y,77945,86229,3,71,1475103
2025,R1,MITS,AIML,OBC/X/F,Y,152577,188489,2,71,1475103
2025,R1,MITS,AIML,OBC/X/OP,Y,138550,164176,8,71,1475103
2025,R1,MITS,AIML,SC/X/F,Y,475062,560592,2,71,1475103
2025,R1,MITS,AIML,SC/X/OP,Y,385740,812953,23,71,1475103
2025,R1,MITS,AIML,ST/X/OP,Y,682456,682456,1,71,1475103
2025,R1,MITS,AIML,UR/S/OP,Y,215834,215834,1,71,1475103
2025,R1,MITS,AIML,UR/X/F,Y,79846,151918,7,71,1475103
2025,R1,MITS,AIML,UR/X/OP,AI,79379,82849,3,71,1475103
2025,R1,MITS,AIML,UR/X/OP,Y,100091,136030,21,71,1475103
2025,R1,MITS,CE,EWS,Y,328760,612022,15,156,1475103
2025,R1,MITS,CE,FW/OP,Y,148581,299745,6,156,1475103
2025,R1,MITS,CE,OBC/X/F,Y,712225,830640,4,156,1475103
2025,R1,MITS,CE,OBC/X/OP,Y,683856,1461046,31,156,1475103
2025,R1,MITS,CE,SC/X/F,Y,1302400,1302400,1,156,1475103
2025,R1,MITS,CE,SC/X/OP,Y,797387,1365451,7,156,1475103
2025,R1,MITS,CE,ST/X/F,Y,1054639,1404365,2,156,1475103
2025,R1,MITS,CE,UR/S/OP,Y,516801,516801,1,156,1475103
2025,R1,MITS,CE,UR/X/F,Y,348037,615774,15,156,1475103
2025,R1,MITS,CE,UR/X/OP,AI,129374,198328,6,156,1475103
2025,R1,MITS,CE,UR/X/OP,Y,184183,674973,68,156,1475103
2025,R1,MITS,CHEM,EWS,Y,266668,474807,7,75,1475103
2025,R1,MITS,CHEM,OBC/X/F,Y,812087,813215,2,75,1475103
2025,R1,MITS,CHEM,OBC/X/OP,Y,717083,1380193,17,75,1475103
2025,R1,MITS,CHEM,SC/X/F,Y,879746,901255,2,75,1475103
2025,R1,MITS,CHEM,UR/X/F,Y,256604,482203,7,75,1475103
2025,R1,MITS,CHEM,UR/X/OP,AI,186604,198375,3,75,1475103
2025,R1,MITS,CHEM,UR/X/OP,Y,231918,706587,37,75,1475103
2025,R1,MITS,CSBS,EWS,Y,137171,199484,15,156,1475103
2025,R1,MITS,CSBS,FW/OP,Y,99430,172165,6,156,1475103
2025,R1,MITS,CSBS,OBC/S/F,Y,737432,737432,1,156,1475103
